# LTspice XVII Transient Analysis — Config 1 (Gain=10)
# f_input=1 kHz  Vin_amp=100 mV  Supply=±15 V
# NOTE: Simulation-derived data, not physical measurement.
Time_s,Vin_V,Vout_V
0.002613,-0.065183,-6.518046
0.002614,-0.065659,-6.565071
0.002615,-0.066131,-6.614843
0.002616,-0.066601,-6.658404
0.002617,-0.067069,-6.70908
0.002618,-0.067533,-6.751657
0.002619,-0.067995,-6.797162
0.00262,-0.068455,-6.845049
0.002621,-0.068911,-6.891491
0.002622,-0.069365,-6.935732
0.002623,-0.069817,-6.987377
0.002624,-0.070265,-7.025895
0.002625,-0.070711,-7.071295
0.002626,-0.071154,-7.115458
0.002627,-0.071594,-7.157952
0.002628,-0.072031,-7.20324
0.002629,-0.072465,-7.248812
0.00263,-0.072897,-7.289969
0.002631,-0.073326,-7.332418
0.002632,-0.073751,-7.374901
0.002633,-0.074174,-7.417094
0.002634,-0.074594,-7.457333
0.002635,-0.075011,-7.503283
0.002636,-0.075425,-7.542162
0.002637,-0.075836,-7.581039
0.002638,-0.076244,-7.627894
0.002639,-0.076649,-7.664571
0.00264,-0.077051,-7.706303
0.002641,-0.07745,-7.745772
0.002642,-0.077846,-7.786433
0.002643,-0.078239,-7.824247
0.002644,-0.078629,-7.859202
0.002645,-0.079016,-7.904079
0.002646,-0.079399,-7.942243
0.002647,-0.079779,-7.980548
0.002648,-0.080157,-8.012215
0.002649,-0.080531,-8.054004
0.00265,-0.080902,-8.090221
0.002651,-0.081269,-8.127747
0.002652,-0.081634,-8.165281
0.002653,-0.081995,-8.199991
0.002654,-0.082353,-8.230409
0.002655,-0.082708,-8.268022
0.002656,-0.08306,-8.307665
0.002657,-0.083408,-8.339489
0.002658,-0.083753,-8.376943
0.002659,-0.084094,-8.412999
0.00266,-0.084433,-8.44124
0.002661,-0.084768,-8.474459
0.002662,-0.085099,-8.507853
0.002663,-0.085428,-8.543714
0.002664,-0.085753,-8.5756
0.002665,-0.086074,-8.605921
0.002666,-0.086392,-8.638451
0.002667,-0.086707,-8.671494
0.002668,-0.087018,-8.705076
0.002669,-0.087326,-8.732397
0.00267,-0.087631,-8.760909
0.002671,-0.087932,-8.795558
0.002672,-0.088229,-8.821635
0.002673,-0.088523,-8.85165
0.002674,-0.088814,-8.879864
0.002675,-0.089101,-8.908321
0.002676,-0.089384,-8.939803
0.002677,-0.089664,-8.969644
0.002678,-0.089941,-8.99512
0.002679,-0.090213,-9.019561
0.00268,-0.090483,-9.049355
0.002681,-0.090748,-9.076232
0.002682,-0.091011,-9.104702
0.002683,-0.091269,-9.123411
0.002684,-0.091524,-9.15076
0.002685,-0.091775,-9.176006
0.002686,-0.092023,-9.200383
0.002687,-0.092267,-9.225574
0.002688,-0.092508,-9.251261
0.002689,-0.092745,-9.274779
0.00269,-0.092978,-9.29862
0.002691,-0.093207,-9.315442
0.002692,-0.093433,-9.342178
0.002693,-0.093655,-9.366426
0.002694,-0.093873,-9.386408
0.002695,-0.094088,-9.410829
0.002696,-0.094299,-9.426896
0.002697,-0.094506,-9.451953
0.002698,-0.09471,-9.469981
0.002699,-0.09491,-9.488829
0.0027,-0.095106,-9.509796
0.002701,-0.095298,-9.529604
0.002702,-0.095486,-9.548624
0.002703,-0.095671,-9.567233
0.002704,-0.095852,-9.586371
0.002705,-0.096029,-9.603836
0.002706,-0.096203,-9.617318
0.002707,-0.096372,-9.637454
0.002708,-0.096538,-9.655388
0.002709,-0.0967,-9.671047
0.00271,-0.096858,-9.683631
0.002711,-0.097013,-9.699915
0.002712,-0.097163,-9.715197
0.002713,-0.09731,-9.7315
0.002714,-0.097453,-9.744122
0.002715,-0.097592,-9.760455
0.002716,-0.097727,-9.7732
0.002717,-0.097858,-9.783869
0.002718,-0.097986,-9.796802
0.002719,-0.098109,-9.812869
0.00272,-0.098229,-9.824584
0.002721,-0.098345,-9.834235
0.002722,-0.098456,-9.842191
0.002723,-0.098564,-9.860277
0.002724,-0.098669,-9.866303
0.002725,-0.098769,-9.879635
0.002726,-0.098865,-9.887786
0.002727,-0.098958,-9.89649
0.002728,-0.099046,-9.905455
0.002729,-0.099131,-9.914144
0.00273,-0.099211,-9.921133
0.002731,-0.099288,-9.929897
0.002732,-0.099361,-9.939038
0.002733,-0.09943,-9.941448
0.002734,-0.099495,-9.948004
0.002735,-0.099556,-9.953933
0.002736,-0.099613,-9.964418
0.002737,-0.099667,-9.966061
0.002738,-0.099716,-9.970237
0.002739,-0.099761,-9.978187
0.00274,-0.099803,-9.980249
0.002741,-0.09984,-9.984248
0.002742,-0.099874,-9.983685
0.002743,-0.099903,-9.98648
0.002744,-0.099929,-9.996223
0.002745,-0.099951,-9.990078
0.002746,-0.099968,-9.998672
0.002747,-0.099982,-9.996262
0.002748,-0.099992,-9.997269
0.002749,-0.099998,-10.001794
0.00275,-0.1,-9.999013
0.002751,-0.099998,-10.000018
0.002752,-0.099992,-9.998102
0.002753,-0.099982,-9.997762
0.002754,-0.099968,-9.994449
0.002755,-0.099951,-9.994915
0.002756,-0.099929,-9.99323
0.002757,-0.099903,-9.988137
0.002758,-0.099874,-9.986209
0.002759,-0.09984,-9.982552
0.00276,-0.099803,-9.981596
0.002761,-0.099761,-9.978216
0.002762,-0.099716,-9.972724
0.002763,-0.099667,-9.967901
0.002764,-0.099613,-9.959764
0.002765,-0.099556,-9.953668
0.002766,-0.099495,-9.94982
0.002767,-0.09943,-9.940146
0.002768,-0.099361,-9.933376
0.002769,-0.099288,-9.928339
0.00277,-0.099211,-9.922791
0.002771,-0.099131,-9.909926
0.002772,-0.099046,-9.904736
0.002773,-0.098958,-9.895509
0.002774,-0.098865,-9.887197
0.002775,-0.098769,-9.878663
0.002776,-0.098669,-9.869797
0.002777,-0.098564,-9.85518
0.002778,-0.098456,-9.84721
0.002779,-0.098345,-9.828333
0.00278,-0.098229,-9.825045
0.002781,-0.098109,-9.81342
0.002782,-0.097986,-9.79753
0.002783,-0.097858,-9.78275
0.002784,-0.097727,-9.772552
0.002785,-0.097592,-9.758023
0.002786,-0.097453,-9.748956
0.002787,-0.09731,-9.73234
0.002788,-0.097163,-9.718465
0.002789,-0.097013,-9.705056
0.00279,-0.096858,-9.685598
0.002791,-0.0967,-9.674501
0.002792,-0.096538,-9.656461
0.002793,-0.096372,-9.638311
0.002794,-0.096203,-9.621939
0.002795,-0.096029,-9.602144
0.002796,-0.095852,-9.584607
0.002797,-0.095671,-9.565333
0.002798,-0.095486,-9.547141
0.002799,-0.095298,-9.527512
0.0028,-0.095106,-9.510569
0.002801,-0.09491,-9.490355
0.002802,-0.09471,-9.46996
0.002803,-0.094506,-9.450347
0.002804,-0.094299,-9.4307
0.002805,-0.094088,-9.409473
0.002806,-0.093873,-9.388974
0.002807,-0.093655,-9.364656
0.002808,-0.093433,-9.343477
0.002809,-0.093207,-9.322037
0.00281,-0.092978,-9.299089
0.002811,-0.092745,-9.276872
0.002812,-0.092508,-9.248814
0.002813,-0.092267,-9.22657
0.002814,-0.092023,-9.204044
0.002815,-0.091775,-9.175929
0.002816,-0.091524,-9.153533
0.002817,-0.091269,-9.129729
0.002818,-0.091011,-9.099017
0.002819,-0.090748,-9.075918
0.00282,-0.090483,-9.049088
0.002821,-0.090213,-9.021257
0.002822,-0.089941,-8.991767
0.002823,-0.089664,-8.96637
0.002824,-0.089384,-8.940812
0.002825,-0.089101,-8.908977
0.002826,-0.088814,-8.882334
0.002827,-0.088523,-8.848537
0.002828,-0.088229,-8.822915
0.002829,-0.087932,-8.797633
0.00283,-0.087631,-8.762352
0.002831,-0.087326,-8.728735
0.002832,-0.087018,-8.698686
0.002833,-0.086707,-8.667045
0.002834,-0.086392,-8.641274
0.002835,-0.086074,-8.605596
0.002836,-0.085753,-8.576711
0.002837,-0.085428,-8.542326
0.002838,-0.085099,-8.512491
0.002839,-0.084768,-8.478068
0.00284,-0.084433,-8.444632
0.002841,-0.084094,-8.407649
0.002842,-0.083753,-8.373679
0.002843,-0.083408,-8.340231
0.002844,-0.08306,-8.30866
0.002845,-0.082708,-8.271429
0.002846,-0.082353,-8.236818
0.002847,-0.081995,-8.197782
0.002848,-0.081634,-8.161036
0.002849,-0.081269,-8.124829
0.00285,-0.080902,-8.09168
0.002851,-0.080531,-8.058558
0.002852,-0.080157,-8.019204
0.002853,-0.079779,-7.975101
0.002854,-0.079399,-7.940706
0.002855,-0.079016,-7.903052
0.002856,-0.078629,-7.859599
0.002857,-0.078239,-7.821378
0.002858,-0.077846,-7.784574
0.002859,-0.07745,-7.745617
0.00286,-0.077051,-7.705397
0.002861,-0.076649,-7.664476
0.002862,-0.076244,-7.621225
0.002863,-0.075836,-7.582774
0.002864,-0.075425,-7.541062
0.002865,-0.075011,-7.498772
0.002866,-0.074594,-7.461751
0.002867,-0.074174,-7.415908
0.002868,-0.073751,-7.37572
0.002869,-0.073326,-7.337586
0.00287,-0.072897,-7.293943
0.002871,-0.072465,-7.248568
0.002872,-0.072031,-7.202028
0.002873,-0.071594,-7.159137
0.002874,-0.071154,-7.114988
0.002875,-0.070711,-7.067166
0.002876,-0.070265,-7.029038
0.002877,-0.069817,-6.981709
0.002878,-0.069365,-6.935924
0.002879,-0.068911,-6.892611
0.00288,-0.068455,-6.845414
0.002881,-0.067995,-6.802734
0.002882,-0.067533,-6.750508
0.002883,-0.067069,-6.708219
0.002884,-0.066601,-6.656056
0.002885,-0.066131,-6.613184
0.002886,-0.065659,-6.563801
0.002887,-0.065183,-6.518444
0.002888,-0.064706,-6.470621
0.002889,-0.064225,-6.423695
0.00289,-0.063742,-6.374002
0.002891,-0.063257,-6.325066
0.002892,-0.062769,-6.278482
0.002893,-0.062279,-6.228128
0.002894,-0.061786,-6.179816
0.002895,-0.061291,-6.124471
0.002896,-0.060793,-6.079482
0.002897,-0.060293,-6.026205
0.002898,-0.05979,-5.979441
0.002899,-0.059286,-5.92805
0.0029,-0.058779,-5.880495
0.002901,-0.058269,-5.827799
0.002902,-0.057757,-5.775306
0.002903,-0.057243,-5.721149
0.002904,-0.056727,-5.672246
0.002905,-0.056208,-5.618066
0.002906,-0.055688,-5.567475
0.002907,-0.055165,-5.513204
0.002908,-0.054639,-5.464062
0.002909,-0.054112,-5.406432
0.00291,-0.053583,-5.359239
0.002911,-0.053051,-5.306645
0.002912,-0.052517,-5.254166
0.002913,-0.051982,-5.193511
0.002914,-0.051444,-5.142756
0.002915,-0.050904,-5.091082
0.002916,-0.050362,-5.033734
0.002917,-0.049819,-4.980476
0.002918,-0.049273,-4.923341
0.002919,-0.048725,-4.875597
0.00292,-0.048175,-4.818067
0.002921,-0.047624,-4.763307
0.002922,-0.04707,-4.710987
0.002923,-0.046515,-4.64939
0.002924,-0.045958,-4.596339
0.002925,-0.045399,-4.538426
0.002926,-0.044838,-4.479113
0.002927,-0.044276,-4.428289
0.002928,-0.043712,-4.372
0.002929,-0.043146,-4.314323
0.00293,-0.042578,-4.255818
0.002931,-0.042009,-4.201991
0.002932,-0.041438,-4.145018
0.002933,-0.040865,-4.084376
0.002934,-0.040291,-4.028307
0.002935,-0.039715,-3.975568
0.002936,-0.039137,-3.916187
0.002937,-0.038558,-3.852837
0.002938,-0.037978,-3.796987
0.002939,-0.037396,-3.741116
0.00294,-0.036812,-3.681586
0.002941,-0.036228,-3.622727
0.002942,-0.035641,-3.562647
0.002943,-0.035053,-3.50806
0.002944,-0.034464,-3.448111
0.002945,-0.033874,-3.386833
0.002946,-0.033282,-3.328395
0.002947,-0.032689,-3.267737
0.002948,-0.032094,-3.211895
0.002949,-0.031499,-3.149151
0.00295,-0.030902,-3.087987
0.002951,-0.030304,-3.029379
0.002952,-0.029704,-2.970138
0.002953,-0.029104,-2.910553
0.002954,-0.028502,-2.851862
0.002955,-0.027899,-2.790055
0.002956,-0.027295,-2.727
0.002957,-0.02669,-2.669258
0.002958,-0.026084,-2.610195
0.002959,-0.025477,-2.548692
0.00296,-0.024869,-2.486497
0.002961,-0.02426,-2.426739
0.002962,-0.02365,-2.364019
0.002963,-0.023039,-2.302849
0.002964,-0.022427,-2.24093
0.002965,-0.021814,-2.178585
0.002966,-0.021201,-2.118079
0.002967,-0.020586,-2.060495
0.002968,-0.019971,-1.998907
0.002969,-0.019355,-1.935646
0.00297,-0.018738,-1.874715
0.002971,-0.018121,-1.814334
0.002972,-0.017502,-1.751114
0.002973,-0.016883,-1.689283
0.002974,-0.016264,-1.627715
0.002975,-0.015643,-1.564976
0.002976,-0.015023,-1.499899
0.002977,-0.014401,-1.439709
0.002978,-0.013779,-1.372959
0.002979,-0.013156,-1.315303
0.00298,-0.012533,-1.253912
0.002981,-0.01191,-1.190963
0.002982,-0.011286,-1.128051
0.002983,-0.010661,-1.065241
0.002984,-0.010036,-0.999464
0.002985,-0.009411,-0.942774
0.002986,-0.008785,-0.876794
0.002987,-0.008159,-0.815491
0.002988,-0.007533,-0.75641
0.002989,-0.006906,-0.689059
0.00299,-0.006279,-0.62537
0.002991,-0.005652,-0.5669
0.002992,-0.005024,-0.502461
0.002993,-0.004397,-0.443132
0.002994,-0.003769,-0.379419
0.002995,-0.003141,-0.312012
0.002996,-0.002513,-0.252234
0.002997,-0.001885,-0.190702
0.002998,-0.001257,-0.125201
0.002999,-0.000628,-0.063876
